%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1538073513724327440,516,1538073513724158958,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513757581882,517,1538073513757392724,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513792079140,518,1538073513791884878,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513828032177,519,1538073513827774524,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513859978477,520,1538073513859781326,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513895605336,521,1538073513895193306,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513925351606,522,1538073513925157156,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513959979964,523,1538073513959713323,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073513998530772,524,1538073513998159026,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514033948731,525,1538073514033596708,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514057899089,526,1538073514057708580,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514090194553,527,1538073514090037824,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514124903868,528,1538073514124707889,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514159693321,529,1538073514159467822,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514200474727,530,1538073514200256241,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514223895412,531,1538073514223698019,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514258360518,532,1538073514258122748,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514290785732,533,1538073514290595899,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514323974717,534,1538073514323782322,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514357195160,535,1538073514357001517,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514391613122,536,1538073514391498520,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514423955834,537,1538073514423774051,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514457263276,538,1538073514457083649,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514492991386,539,1538073514492760479,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514525002735,540,1538073514524812576,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514566774482,541,1538073514566382756,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514599147739,542,1538073514598764601,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514627039730,543,1538073514626764935,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514659927740,544,1538073514659698973,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514699522775,545,1538073514699045642,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514726516613,546,1538073514726313530,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514757488168,547,1538073514757353713,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514791023466,548,1538073514790821954,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514837930807,549,1538073514837560095,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514860102827,550,1538073514859957682,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514892108683,551,1538073514891738889,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514923676392,552,1538073514923495547,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514957796647,553,1538073514957648975,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073514990551192,554,1538073514990404036,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515023245844,555,1538073515023038486,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515057137868,556,1538073515057004586,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515093511128,557,1538073515093315118,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515135229245,558,1538073515134815029,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515165332589,559,1538073515164869345,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515191564223,560,1538073515191384776,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515223783634,561,1538073515223626647,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515257217584,562,1538073515256996808,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515290895768,563,1538073515290747139,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515324262431,564,1538073515324040198,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515359480092,565,1538073515359327837,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515395506625,566,1538073515395216913,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515427782113,567,1538073515427412243,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515459861486,568,1538073515459637502,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515501168138,569,1538073515500777043,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515531261768,570,1538073515530941612,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515561296700,571,1538073515561077965,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515595123420,572,1538073515594911197,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515628412814,573,1538073515628177842,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515661425290,574,1538073515661169611,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515694394170,575,1538073515694205489,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515727794501,576,1538073515727557805,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515759402490,577,1538073515759198585,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515793131818,578,1538073515792837602,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515825985708,579,1538073515825789040,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515858078621,580,1538073515857895992,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515891891713,581,1538073515891714161,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515924807918,582,1538073515924610112,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515958105257,583,1538073515957950061,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073515991434650,584,1538073515991267722,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516024764863,585,1538073516024612865,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516058778975,586,1538073516058598748,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516093030408,587,1538073516092852492,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516125731617,588,1538073516125513764,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516160645963,589,1538073516160475210,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516200532307,590,1538073516200170088,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516225896969,591,1538073516225662639,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516258667124,592,1538073516258488491,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516299905491,593,1538073516299540671,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516328286064,594,1538073516328055786,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516358119196,595,1538073516357956129,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516392790734,596,1538073516392647719,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516426067279,597,1538073516425868678,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516459860353,598,1538073516459610544,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516493461845,599,1538073516493218111,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516526687591,600,1538073516526499508,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516560862102,601,1538073516560631558,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1538073516593408170,602,1538073516593166877,map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
